Gamma	T/Tc	Delta_h	Delta_e	TildesTotal
0.0	0.33008424527511093	-1.1486778945874343	0.651168209891637	"[[ 5.20105822e-01, 6.51168210e-01,-1.14867789e+00],
 [ 1.56031747e+00, 6.51168210e-01,-1.14867789e+00],
 [ 2.60052911e+00, 6.51168210e-01,-1.14867789e+00],
 ...,
 [ 2.13628634e+03, 6.51168210e-01,-1.14867789e+00],
 [ 3.26315291e+03, 6.51168210e-01,-1.14867789e+00],
 [ 5.10538638e+03, 6.51168210e-01,-1.14867789e+00]]"
0.0	0.31767839796539077	-1.1512075329278575	0.6521541516404046	"[[ 5.00558226e-01, 6.52154152e-01,-1.15120753e+00],
 [ 1.50167468e+00, 6.52154152e-01,-1.15120753e+00],
 [ 2.50279113e+00, 6.52154152e-01,-1.15120753e+00],
 ...,
 [ 2.05599641e+03, 6.52154152e-01,-1.15120753e+00],
 [ 3.14051096e+03, 6.52154152e-01,-1.15120753e+00],
 [ 4.91350614e+03, 6.52154152e-01,-1.15120753e+00]]"
0.0	0.30527255065567066	-1.1534591342311151	0.6530250056393847	"[[ 4.81010630e-01, 6.53025006e-01,-1.15345913e+00],
 [ 1.44303189e+00, 6.53025006e-01,-1.15345913e+00],
 [ 2.40505315e+00, 6.53025006e-01,-1.15345913e+00],
 ...,
 [ 1.97570647e+03, 6.53025006e-01,-1.15345913e+00],
 [ 3.01786901e+03, 6.53025006e-01,-1.15345913e+00],
 [ 4.72162590e+03, 6.53025006e-01,-1.15345913e+00]]"
0.0	0.29286670334595044	-1.1554428044728688	0.6537866823863452	"[[ 4.61463034e-01, 6.53786682e-01,-1.15544280e+00],
 [ 1.38438910e+00, 6.53786682e-01,-1.15544280e+00],
 [ 2.30731517e+00, 6.53786682e-01,-1.15544280e+00],
 ...,
 [ 1.89541654e+03, 6.53786682e-01,-1.15544280e+00],
 [ 2.89522705e+03, 6.53786682e-01,-1.15544280e+00],
 [ 4.52974566e+03, 6.53786682e-01,-1.15544280e+00]]"
0.0	0.2804608560362303	-1.1571699763157777	0.6544453755341405	"[[ 4.41915439e-01, 6.54445376e-01,-1.15716998e+00],
 [ 1.32574632e+00, 6.54445376e-01,-1.15716998e+00],
 [ 2.20957719e+00, 6.54445376e-01,-1.15716998e+00],
 ...,
 [ 1.81512661e+03, 6.54445376e-01,-1.15716998e+00],
 [ 2.77258510e+03, 6.54445376e-01,-1.15716998e+00],
 [ 4.33786542e+03, 6.54445376e-01,-1.15716998e+00]]"
0.0	0.26805500872651017	-1.1586535493229086	0.6550076051573533	"[[ 4.22367843e-01, 6.55007605e-01,-1.15865355e+00],
 [ 1.26710353e+00, 6.55007605e-01,-1.15865355e+00],
 [ 2.11183921e+00, 6.55007605e-01,-1.15865355e+00],
 ...,
 [ 1.73483667e+03, 6.55007605e-01,-1.15865355e+00],
 [ 2.64994314e+03, 6.55007605e-01,-1.15865355e+00],
 [ 4.14598518e+03, 6.55007605e-01,-1.15865355e+00]]"
0.0	0.25564916141678995	-1.1599080033072207	0.6554802535662776	"[[ 4.02820247e-01, 6.55480254e-01,-1.15990800e+00],
 [ 1.20846074e+00, 6.55480254e-01,-1.15990800e+00],
 [ 2.01410124e+00, 6.55480254e-01,-1.15990800e+00],
 ...,
 [ 1.65454674e+03, 6.55480254e-01,-1.15990800e+00],
 [ 2.52730119e+03, 6.55480254e-01,-1.15990800e+00],
 [ 3.95410494e+03, 6.55480254e-01,-1.15990800e+00]]"
0.0	0.24324331410706976	-1.160949468659789	0.655870588576115	"[[ 3.83272651e-01, 6.55870589e-01,-1.16094947e+00],
 [ 1.14981795e+00, 6.55870589e-01,-1.16094947e+00],
 [ 1.91636326e+00, 6.55870589e-01,-1.16094947e+00],
 ...,
 [ 1.57425681e+03, 6.55870589e-01,-1.16094947e+00],
 [ 2.40465924e+03, 6.55870589e-01,-1.16094947e+00],
 [ 3.76222471e+03, 6.55870589e-01,-1.16094947e+00]]"
0.0	0.23083746679734957	-1.1617957332722126	0.6561862676131958	"[[ 3.63725055e-01, 6.56186268e-01,-1.16179573e+00],
 [ 1.09117517e+00, 6.56186268e-01,-1.16179573e+00],
 [ 1.81862528e+00, 6.56186268e-01,-1.16179573e+00],
 ...,
 [ 1.49396687e+03, 6.56186268e-01,-1.16179573e+00],
 [ 2.28201728e+03, 6.56186268e-01,-1.16179573e+00],
 [ 3.57034447e+03, 6.56186268e-01,-1.16179573e+00]]"
0.0	0.21843161948762949	-1.1624661615539216	0.6564353144707021	"[[ 3.44177460e-01, 6.56435314e-01,-1.16246616e+00],
 [ 1.03253238e+00, 6.56435314e-01,-1.16246616e+00],
 [ 1.72088730e+00, 6.56435314e-01,-1.16246616e+00],
 ...,
 [ 1.41367694e+03, 6.56435314e-01,-1.16246616e+00],
 [ 2.15937533e+03, 6.56435314e-01,-1.16246616e+00],
 [ 3.37846423e+03, 6.56435314e-01,-1.16246616e+00]]"
0.0	0.20602577217790927	-1.162981498018748	0.6566260592274367	"[[ 3.24629864e-01, 6.56626059e-01,-1.16298150e+00],
 [ 9.73889591e-01, 6.56626059e-01,-1.16298150e+00],
 [ 1.62314932e+00, 6.56626059e-01,-1.16298150e+00],
 ...,
 [ 1.33338700e+03, 6.56626059e-01,-1.16298150e+00],
 [ 2.03673337e+03, 6.56626059e-01,-1.16298150e+00],
 [ 3.18658399e+03, 6.56626059e-01,-1.16298150e+00]]"
0.0	0.19361992486818907	-1.1633635276740426	0.6567670313924976	"[[ 3.05082268e-01, 6.56767031e-01,-1.16336353e+00],
 [ 9.15246804e-01, 6.56767031e-01,-1.16336353e+00],
 [ 1.52541134e+00, 6.56767031e-01,-1.16336353e+00],
 ...,
 [ 1.25309707e+03, 6.56767031e-01,-1.16336353e+00],
 [ 1.91409142e+03, 6.56767031e-01,-1.16336353e+00],
 [ 2.99470375e+03, 6.56767031e-01,-1.16336353e+00]]"
0.0	0.181214077558469	-1.163634570630365	0.6568667976772787	"[[ 2.85534672e-01, 6.56866798e-01,-1.16363457e+00],
 [ 8.56604016e-01, 6.56866798e-01,-1.16363457e+00],
 [ 1.42767336e+00, 6.56866798e-01,-1.16363457e+00],
 ...,
 [ 1.17280714e+03, 6.56866798e-01,-1.16363457e+00],
 [ 1.79144947e+03, 6.56866798e-01,-1.16363457e+00],
 [ 2.80282351e+03, 6.56866798e-01,-1.16363457e+00]]"
0.0	0.16880823024874878	-1.1638168025767746	0.656933740268235	"[[ 2.65987076e-01, 6.56933740e-01,-1.16381680e+00],
 [ 7.97961229e-01, 6.56933740e-01,-1.16381680e+00],
 [ 1.32993538e+00, 6.56933740e-01,-1.16381680e+00],
 ...,
 [ 1.09251720e+03, 6.56933740e-01,-1.16381680e+00],
 [ 1.66880751e+03, 6.56933740e-01,-1.16381680e+00],
 [ 2.61094327e+03, 6.56933740e-01,-1.16381680e+00]]"
0.0	0.15640238293902858	-1.163931420082391	0.6569757806619207	"[[ 2.46439480e-01, 6.56975781e-01,-1.16393142e+00],
 [ 7.39318441e-01, 6.56975781e-01,-1.16393142e+00],
 [ 1.23219740e+00, 6.56975781e-01,-1.16393142e+00],
 ...,
 [ 1.01222727e+03, 6.56975781e-01,-1.16393142e+00],
 [ 1.54616556e+03, 6.56975781e-01,-1.16393142e+00],
 [ 2.41906303e+03, 6.56975781e-01,-1.16393142e+00]]"
0.0	0.1439965356293084	-1.1639977127859291	0.6570000692214332	"[[ 2.26891885e-01, 6.57000069e-01,-1.16399771e+00],
 [ 6.80675654e-01, 6.57000069e-01,-1.16399771e+00],
 [ 1.13445942e+00, 6.57000069e-01,-1.16399771e+00],
 ...,
 [ 9.31937336e+02, 6.57000069e-01,-1.16399771e+00],
 [ 1.42352361e+03, 6.57000069e-01,-1.16399771e+00],
 [ 2.22718279e+03, 6.57000069e-01,-1.16399771e+00]]"
0.0	0.13159068831958828	-1.1640321609491882	0.6570126810058037	"[[ 2.07344289e-01, 6.57012681e-01,-1.16403216e+00],
 [ 6.22032867e-01, 6.57012681e-01,-1.16403216e+00],
 [ 1.03672144e+00, 6.57012681e-01,-1.16403216e+00],
 ...,
 [ 8.51647403e+02, 6.57012681e-01,-1.16403216e+00],
 [ 1.30088165e+03, 6.57012681e-01,-1.16403216e+00],
 [ 2.03530255e+03, 6.57012681e-01,-1.16403216e+00]]"
0.0	0.11918484100986809	-1.1640477328764922	0.6570183793639538	"[[ 1.87796693e-01, 6.57018379e-01,-1.16404773e+00],
 [ 5.63390079e-01, 6.57018379e-01,-1.16404773e+00],
 [ 9.38983465e-01, 6.57018379e-01,-1.16404773e+00],
 ...,
 [ 7.71357469e+02, 6.57018379e-01,-1.16404773e+00],
 [ 1.17823970e+03, 6.57018379e-01,-1.16404773e+00],
 [ 1.84342232e+03, 6.57018379e-01,-1.16404773e+00]]"
0.0	0.10677899370014789	-1.164053581512884	0.6570205190420284	"[[ 1.68249097e-01, 6.57020519e-01,-1.16405358e+00],
 [ 5.04747292e-01, 6.57020519e-01,-1.16405358e+00],
 [ 8.41245486e-01, 6.57020519e-01,-1.16405358e+00],
 ...,
 [ 6.91067535e+02, 6.57020519e-01,-1.16405358e+00],
 [ 1.05559774e+03, 6.57020519e-01,-1.16405358e+00],
 [ 1.65154208e+03, 6.57020519e-01,-1.16405358e+00]]"
0.0	0.0943731463904278	-1.164055287804215	0.6570211431964683	"[[ 1.48701501e-01, 6.57021143e-01,-1.16405529e+00],
 [ 4.46104504e-01, 6.57021143e-01,-1.16405529e+00],
 [ 7.43507507e-01, 6.57021143e-01,-1.16405529e+00],
 ...,
 [ 6.10777602e+02, 6.57021143e-01,-1.16405529e+00],
 [ 9.32955790e+02, 6.57021143e-01,-1.16405529e+00],
 [ 1.45966184e+03, 6.57021143e-01,-1.16405529e+00]]"
0.0	0.0819672990807076	-1.1640556368647008	0.6570212708749513	"[[ 1.29153906e-01, 6.57021271e-01,-1.16405564e+00],
 [ 3.87461717e-01, 6.57021271e-01,-1.16405564e+00],
 [ 6.45769528e-01, 6.57021271e-01,-1.16405564e+00],
 ...,
 [ 5.30487668e+02, 6.57021271e-01,-1.16405564e+00],
 [ 8.10313836e+02, 6.57021271e-01,-1.16405564e+00],
 [ 1.26778160e+03, 6.57021271e-01,-1.16405564e+00]]"
0.0	0.06956145177098741	-1.164055679445347	0.6570212864497572	"[[ 1.09606310e-01, 6.57021286e-01,-1.16405568e+00],
 [ 3.28818929e-01, 6.57021286e-01,-1.16405568e+00],
 [ 5.48031549e-01, 6.57021286e-01,-1.16405568e+00],
 ...,
 [ 4.50197734e+02, 6.57021286e-01,-1.16405568e+00],
 [ 6.87671882e+02, 6.57021286e-01,-1.16405568e+00],
 [ 1.07590136e+03, 6.57021286e-01,-1.16405568e+00]]"
0.0	0.057155604461267315	-1.1640556818078005	0.657021287313874	"[[ 9.00587140e-02, 6.57021287e-01,-1.16405568e+00],
 [ 2.70176142e-01, 6.57021287e-01,-1.16405568e+00],
 [ 4.50293570e-01, 6.57021287e-01,-1.16405568e+00],
 ...,
 [ 3.69907801e+02, 6.57021287e-01,-1.16405568e+00],
 [ 5.65029928e+02, 6.57021287e-01,-1.16405568e+00],
 [ 8.84021121e+02, 6.57021287e-01,-1.16405568e+00]]"
0.0	0.04474975715154711	-1.1640556818442778	0.6570212873272169	"[[ 7.05111182e-02, 6.57021287e-01,-1.16405568e+00],
 [ 2.11533354e-01, 6.57021287e-01,-1.16405568e+00],
 [ 3.52555591e-01, 6.57021287e-01,-1.16405568e+00],
 ...,
 [ 2.89617867e+02, 6.57021287e-01,-1.16405568e+00],
 [ 4.42387974e+02, 6.57021287e-01,-1.16405568e+00],
 [ 6.92140882e+02, 6.57021287e-01,-1.16405568e+00]]"
0.0	0.03234390984182691	-1.1640556818443382	0.6570212873272396	"[[ 5.09635224e-02, 6.57021287e-01,-1.16405568e+00],
 [ 1.52890567e-01, 6.57021287e-01,-1.16405568e+00],
 [ 2.54817612e-01, 6.57021287e-01,-1.16405568e+00],
 ...,
 [ 2.09327933e+02, 6.57021287e-01,-1.16405568e+00],
 [ 3.19746020e+02, 6.57021287e-01,-1.16405568e+00],
 [ 5.00260643e+02, 6.57021287e-01,-1.16405568e+00]]"
0.0	0.019938062532106695	-1.164055681844344	0.6570212873272429	"[[ 3.14159265e-02, 6.57021287e-01,-1.16405568e+00],
 [ 9.42477796e-02, 6.57021287e-01,-1.16405568e+00],
 [ 1.57079633e-01, 6.57021287e-01,-1.16405568e+00],
 ...,
 [ 1.29037999e+02, 6.57021287e-01,-1.16405568e+00],
 [ 1.97104066e+02, 6.57021287e-01,-1.16405568e+00],
 [ 3.08380404e+02, 6.57021287e-01,-1.16405568e+00]]"
0.04	1.0	-0.014604533272991027	0.009000132744897613	"[[ 1.52430693e+00, 9.06598084e-03,-1.45386852e-02],
 [ 4.49291817e+00, 9.02208063e-03,-1.45825854e-02],
 [ 7.46153015e+00, 9.01330140e-03,-1.45913646e-02],
 ...,
 [ 6.09668908e+03, 9.00014878e-03,-1.46045172e-02],
 [ 9.31260163e+03, 9.00014324e-03,-1.46045228e-02],
 [ 1.45700668e+04, 9.00013945e-03,-1.46045266e-02]]"
0.04	0.9876096885723601	-0.19430214189318376	0.11953701740599766	"[[ 1.50607831e+00, 1.20432207e-01,-1.93406953e-01],
 [ 4.43776399e+00, 1.19831823e-01,-1.94007336e-01],
 [ 7.36958192e+00, 1.19713718e-01,-1.94125441e-01],
 ...,
 [ 6.02114970e+03, 1.19537232e-01,-1.94301927e-01],
 [ 9.19721609e+03, 1.19537158e-01,-1.94302001e-01],
 [ 1.43895396e+04, 1.19537107e-01,-1.94302052e-01]]"
0.04	0.9752193771447204	-0.27331609341040586	0.1678614496181767	"[[ 1.48785238e+00, 1.69148509e-01,-2.72029034e-01],
 [ 4.38261040e+00, 1.68280204e-01,-2.72897339e-01],
 [ 7.27763392e+00, 1.68112176e-01,-2.73065367e-01],
 ...,
 [ 5.94561032e+03, 1.67861754e-01,-2.73315789e-01],
 [ 9.08183055e+03, 1.67861649e-01,-2.73315894e-01],
 [ 1.42090124e+04, 1.67861577e-01,-2.73315966e-01]]"
0.04	0.9628290657170805	-0.3332552208088184	0.2043248194899841	"[[ 1.46962920e+00, 2.05929260e-01,-3.31650780e-01],
 [ 4.32745742e+00, 2.04840515e-01,-3.32739525e-01],
 [ 7.18568615e+00, 2.04633248e-01,-3.32946792e-01],
 ...,
 [ 5.87007094e+03, 2.04325194e-01,-3.33254846e-01],
 [ 8.96644501e+03, 2.04325065e-01,-3.33254975e-01],
 [ 1.40284853e+04, 2.04324976e-01,-3.33255064e-01]]"
0.04	0.9504387542894407	-0.3831788648002321	0.2345317763807177	"[[ 1.45140884e+00, 2.36418380e-01,-3.81292261e-01],
 [ 4.27230508e+00, 2.35130780e-01,-3.82579861e-01],
 [ 7.09373863e+00, 2.34889620e-01,-3.82821021e-01],
 ...,
 [ 5.79453156e+03, 2.34532211e-01,-3.83178430e-01],
 [ 8.85105947e+03, 2.34532061e-01,-3.83178580e-01],
 [ 1.38479581e+04, 2.34531958e-01,-3.83178683e-01]]"
0.04	0.9380484428618009	-0.42661849298462123	0.2606714886430598	"[[ 1.43319137e+00, 2.62820174e-01,-4.24469808e-01],
 [ 4.21715341e+00, 2.61345353e-01,-4.25944628e-01],
 [ 7.00179135e+00, 2.61073575e-01,-4.26216406e-01],
 ...,
 [ 5.71899218e+03, 2.60671977e-01,-4.26618005e-01],
 [ 8.73567393e+03, 2.60671808e-01,-4.26618174e-01],
 [ 1.36674309e+04, 2.60671693e-01,-4.26618289e-01]]"
0.04	0.925658131434161	-0.46539400145322085	0.28387439109665635	"[[ 1.41497686e+00, 2.86272847e-01,-4.62995546e-01],
 [ 4.16200244e+00, 2.84617334e-01,-4.64651058e-01],
 [ 6.90984435e+00, 2.84317149e-01,-4.64951244e-01],
 ...,
 [ 5.64345280e+03, 2.83874928e-01,-4.65393465e-01],
 [ 8.62028840e+03, 2.83874743e-01,-4.65393650e-01],
 [ 1.34869037e+04, 2.83874616e-01,-4.65393777e-01]]"
0.04	0.9132678200065212	-0.5005910464947778	0.3048162536165595	"[[ 1.39676538e+00, 3.07456827e-01,-4.97950473e-01],
 [ 4.10685221e+00, 3.05624084e-01,-4.99783216e-01],
 [ 6.81789763e+00, 3.05297064e-01,-5.00110236e-01],
 ...,
 [ 5.56791341e+03, 3.04816836e-01,-5.00590464e-01],
 [ 8.50490286e+03, 3.04816635e-01,-5.00590665e-01],
 [ 1.33063766e+04, 3.04816497e-01,-5.00590803e-01]]"
0.04	0.9008775085788813	-0.5329197190309777	0.32394004803909315	"[[ 1.37855701e+00, 3.26818176e-01,-5.30041591e-01],
 [ 4.05170275e+00, 3.24809622e-01,-5.32050145e-01],
 [ 6.72595120e+00, 3.24456918e-01,-5.32402849e-01],
 ...,
 [ 5.49237403e+03, 3.23940674e-01,-5.32919093e-01],
 [ 8.38951732e+03, 3.23940458e-01,-5.32919309e-01],
 [ 1.31258494e+04, 3.23940310e-01,-5.32919457e-01]]"
0.04	0.8884871971512415	-0.5628750214385702	0.341555292396093	"[[ 1.36035182e+00, 3.44668621e-01,-5.59761693e-01],
 [ 3.99655410e+00, 3.42484202e-01,-5.61946111e-01],
 [ 6.63400509e+00, 3.42106667e-01,-5.62323647e-01],
 ...,
 [ 5.41683465e+03, 3.41555959e-01,-5.62874354e-01],
 [ 8.27413178e+03, 3.41555729e-01,-5.62874585e-01],
 [ 1.29453222e+04, 3.41555571e-01,-5.62874742e-01]]"
0.04	0.8760968857236017	-0.590818577130439	0.3578886727636477	"[[ 1.34214989e+00, 3.61236523e-01,-5.87470727e-01],
 [ 3.94140630e+00, 3.58875058e-01,-5.89832192e-01],
 [ 6.54205930e+00, 3.58473321e-01,-5.90233929e-01],
 ...,
 [ 5.34129527e+03, 3.57889379e-01,-5.90817870e-01],
 [ 8.15874624e+03, 3.57889135e-01,-5.90818115e-01],
 [ 1.27647951e+04, 3.57888968e-01,-5.90818281e-01]]"
0.04	0.8637065742959618	-0.6170242475473312	0.37311232630822344	"[[ 1.32395130e+00, 3.76695352e-01,-6.13441222e-01],
 [ 3.88625940e+00, 3.74154750e-01,-6.15981824e-01],
 [ 6.45011386e+00, 3.73729265e-01,-6.16407309e-01],
 ...,
 [ 5.26575589e+03, 3.73113071e-01,-6.17023503e-01],
 [ 8.04336070e+03, 3.73112814e-01,-6.17023760e-01],
 [ 1.25842679e+04, 3.73112638e-01,-6.17023936e-01]]"
0.04	0.8513162628683221	-0.6417054273821624	0.38736077777132494	"[[ 1.30575612e+00, 3.91180739e-01,-6.37885466e-01],
 [ 3.83111344e+00, 3.88458142e-01,-6.40608063e-01],
 [ 6.35816878e+00, 3.88009223e-01,-6.41056982e-01],
 ...,
 [ 5.19021651e+03, 3.87361560e-01,-6.41704645e-01],
 [ 7.92797516e+03, 3.87361290e-01,-6.41704915e-01],
 [ 1.24037407e+04, 3.87361105e-01,-6.41705100e-01]]"
0.04	0.8389259514406822	-0.6650322872445362	0.40074164684820773	"[[ 1.28756443e+00, 4.04801255e-01,-6.60972679e-01],
 [ 3.77596847e+00, 4.01893138e-01,-6.63880796e-01],
 [ 6.26622409e+00, 4.01420976e-01,-6.64352958e-01],
 ...,
 [ 5.11467713e+03, 4.00742466e-01,-6.65031468e-01],
 [ 7.81258962e+03, 4.00742183e-01,-6.65031751e-01],
 [ 1.22232136e+04, 4.00741989e-01,-6.65031945e-01]]"
0.04	0.8265356400130422	-0.687143152400096	0.4133427198734395	"[[ 1.26937632e+00, 4.17645532e-01,-6.82840340e-01],
 [ 3.72082455e+00, 4.14547763e-01,-6.85938109e-01],
 [ 6.17427980e+00, 4.14052447e-01,-6.86433425e-01],
 ...,
 [ 5.03913775e+03, 4.13343574e-01,-6.87142298e-01],
 [ 7.69720409e+03, 4.13343279e-01,-6.87142593e-01],
 [ 1.20426864e+04, 4.13343077e-01,-6.87142795e-01]]"
0.04	0.8141453285854025	-0.7081522868765409	0.4252367915260351	"[[ 1.25119186e+00, 4.29787135e-01,-7.03601943e-01],
 [ 3.66568172e+00, 4.26495023e-01,-7.06894055e-01],
 [ 6.08233595e+00, 4.25976549e-01,-7.07412530e-01],
 ...,
 [ 4.96359837e+03, 4.25237681e-01,-7.08151397e-01],
 [ 7.58181855e+03, 4.25237374e-01,-7.08151704e-01],
 [ 1.18621592e+04, 4.25237164e-01,-7.08151915e-01]]"
0.04	0.8017550171577627	-0.7281553815928415	0.43648508138714126	"[[ 1.23301114e+00, 4.41288005e-01,-7.23352458e-01],
 [ 3.61054006e+00, 4.37796326e-01,-7.26844137e-01],
 [ 5.99039254e+00, 4.37254603e-01,-7.27385860e-01],
 ...,
 [ 4.88805899e+03, 4.36486006e-01,-7.28154457e-01],
 [ 7.46643301e+03, 4.36485687e-01,-7.28154776e-01],
 [ 1.16816321e+04, 4.36485468e-01,-7.28154995e-01]]"
0.04	0.7893647057301229	-0.7472335243326398	0.4471397076247374	"[[ 1.21483424e+00, 4.52200948e-01,-7.42172284e-01],
 [ 3.55539962e+00, 4.48503963e-01,-7.45869269e-01],
 [ 5.89844962e+00, 4.47938822e-01,-7.46434410e-01],
 ...,
 [ 4.81251961e+03, 4.47140667e-01,-7.47232565e-01],
 [ 7.35104747e+03, 4.47140335e-01,-7.47232897e-01],
 [ 1.15011049e+04, 4.47140109e-01,-7.47233123e-01]]"
0.04	0.7769743943024829	-0.7654561357293902	0.45724551814359937	"[[ 1.19666123e+00, 4.62571481e-01,-7.60130172e-01],
 [ 3.50026047e+00, 4.58662944e-01,-7.64038710e-01],
 [ 5.80650720e+00, 4.58074139e-01,-7.64627514e-01],
 ...,
 [ 4.73698023e+03, 4.57246511e-01,-7.65455143e-01],
 [ 7.23566193e+03, 4.57246168e-01,-7.65455486e-01],
 [ 1.13205777e+04, 4.57245934e-01,-7.65455720e-01]]"
0.04	0.7645840828748431	-0.7828831827655326	0.4668414725185423	"[[ 1.17849219e+00, 4.72439224e-01,-7.77285431e-01],
 [ 3.44512269e+00, 4.68312382e-01,-7.81412274e-01],
 [ 5.71456533e+00, 4.67699594e-01,-7.82025061e-01],
 ...,
 [ 4.66144085e+03, 4.66842500e-01,-7.82882156e-01],
 [ 7.12027639e+03, 4.66842145e-01,-7.82882510e-01],
 [ 1.11400505e+04, 4.66841902e-01,-7.82882753e-01]]"
0.04	0.7521937714472033	-0.7995668760287659	0.47596170276104677	"[[ 1.16032721e+00, 4.81838968e-01,-7.93689611e-01],
 [ 3.38998636e+00, 4.77486559e-01,-7.98042020e-01],
 [ 5.62262403e+00, 4.76849394e-01,-7.98679185e-01],
 ...,
 [ 4.58590146e+03, 4.75962764e-01,-7.99565815e-01],
 [ 7.00489085e+03, 4.75962397e-01,-7.99566181e-01],
 [ 1.09595234e+04, 4.75962147e-01,-7.99566432e-01]]"
0.04	0.7398034600195634	-0.8155529907528914	0.4846363398939517	"[[ 1.14216635e+00, 4.90801509e-01,-8.09387821e-01],
 [ 3.33485156e+00, 4.86215755e-01,-8.13973576e-01],
 [ 5.53068334e+00, 4.85553743e-01,-8.14635588e-01],
 ...,
 [ 4.51036208e+03, 4.84637435e-01,-8.15551896e-01],
 [ 6.88950531e+03, 4.84637057e-01,-8.15552274e-01],
 [ 1.07789962e+04, 4.84636798e-01,-8.15552533e-01]]"
0.04	0.7274131485919235	-0.8308819088515524	0.4928921667354166	"[[ 1.12400969e+00, 4.99354311e-01,-8.24419764e-01],
 [ 3.27971837e+00, 4.94526898e-01,-8.29247177e-01],
 [ 5.43874330e+00, 4.93839497e-01,-8.29934579e-01],
 ...,
 [ 4.43482270e+03, 4.92893296e-01,-8.30880780e-01],
 [ 6.77411978e+03, 4.92892906e-01,-8.30881170e-01],
 [ 1.05984690e+04, 4.92892639e-01,-8.30881436e-01]]"
0.04	0.7150228371642838	-0.8455894507788702	0.5007531396762307	"[[ 1.10585730e+00, 5.07522028e-01,-8.38820562e-01],
 [ 3.22458691e+00, 5.02444096e-01,-8.43898494e-01],
 [ 5.34680394e+00, 5.01730682e-01,-8.44611909e-01],
 ...,
 [ 4.35928332e+03, 5.00754303e-01,-8.45588288e-01],
 [ 6.65873424e+03, 5.00753901e-01,-8.45588689e-01],
 [ 1.04179419e+04, 5.00753626e-01,-8.45588964e-01]]"
0.04	0.7026325257366439	-0.8597075468349322	0.5082408102976994	"[[ 1.08770923e+00, 5.15326933e-01,-8.52621424e-01],
 [ 3.16945728e+00, 5.09989054e-01,-8.57959303e-01],
 [ 5.25486533e+00, 5.09248922e-01,-8.58699435e-01],
 ...,
 [ 4.28374394e+03, 5.08242008e-01,-8.59706349e-01],
 [ 6.54334870e+03, 5.08241594e-01,-8.59706763e-01],
 [ 1.02374147e+04, 5.08241311e-01,-8.59707046e-01]]"
0.04	0.6902422143090042	-0.8732647842639862	0.5153746694294522	"[[ 1.06956556e+00, 5.22789266e-01,-8.65850187e-01],
 [ 3.11432958e+00, 5.17181420e-01,-8.71458034e-01],
 [ 5.16292749e+00, 5.16413782e-01,-8.72225672e-01],
 ...,
 [ 4.20820456e+03, 5.15375902e-01,-8.73263552e-01],
 [ 6.42796316e+03, 5.15375476e-01,-8.73263978e-01],
 [ 1.00568875e+04, 5.15375185e-01,-8.73264269e-01]]"
0.04	0.6778519028813643	-0.8862868571668038	0.5221724304460444	"[[ 1.05142632e+00, 5.29927526e-01,-8.78531761e-01],
 [ 3.05920395e+00, 5.24039074e-01,-8.84420214e-01],
 [ 5.07099050e+00, 5.23243049e-01,-8.85216239e-01],
 ...,
 [ 4.13266518e+03, 5.22173698e-01,-8.86285590e-01],
 [ 6.31257762e+03, 5.22173260e-01,-8.86286027e-01],
 [ 9.87636037e+03, 5.22172961e-01,-8.86286327e-01]]"
0.04	0.6654615914537244	-0.8987969395890673	0.5286502644560772	"[[ 1.03329156e+00, 5.36758705e-01,-8.90688499e-01],
 [ 3.00408050e+00, 5.30578362e-01,-8.96868842e-01],
 [ 4.97905440e+00, 5.29752973e-01,-8.97694231e-01],
 ...,
 [ 4.05712580e+03, 5.28651567e-01,-8.98795637e-01],
 [ 6.19719208e+03, 5.28651117e-01,-8.98796087e-01],
 [ 9.69583320e+03, 5.28650810e-01,-8.98796394e-01]]"
0.04	0.6530712800260846	-0.9108159973238575	0.5348229970321345	"[[ 1.01516131e+00, 5.43298492e-01,-9.02340503e-01],
 [ 2.94895940e+00, 5.36814294e-01,-9.08824700e-01],
 [ 4.88711926e+00, 5.35958460e-01,-9.09680534e-01],
 ...,
 [ 3.98158642e+03, 5.34824336e-01,-9.10814659e-01],
 [ 6.08180654e+03, 5.34823873e-01,-9.10815121e-01],
 [ 9.51530603e+03, 5.34823557e-01,-9.10815437e-01]]"
0.04	0.6406809685984447	-0.9223630504262413	0.5407042739214384	"[[ 9.97035584e-01, 5.49561444e-01,-9.13505880e-01],
 [ 2.89384079e+00, 5.42760715e-01,-9.20306609e-01],
 [ 4.79518515e+00, 5.41873244e-01,-9.21194081e-01],
 ...,
 [ 3.90604704e+03, 5.40705649e-01,-9.22361675e-01],
 [ 5.96642100e+03, 5.40705174e-01,-9.22362150e-01],
 [ 9.33477886e+03, 5.40704849e-01,-9.22362475e-01]]"
0.04	0.628290657170805	-0.9334553958099846	0.5463067015349827	"[[ 9.78914391e-01, 5.55561133e-01,-9.24200964e-01],
 [ 2.83872484e+00, 5.48430442e-01,-9.31331655e-01],
 [ 4.70325214e+00, 5.47510020e-01,-9.32252077e-01],
 ...,
 [ 3.83050766e+03, 5.46308114e-01,-9.33453983e-01],
 [ 5.85103547e+03, 5.46307626e-01,-9.33454471e-01],
 [ 9.15425169e+03, 5.46307293e-01,-9.33454805e-01]]"
