Gamma	T/Tc	Delta_h	Delta_e	TildesTotal
0.0	0.3	-1.1543343109191033	0.6533617099193144	"[[ 4.72702799e-01, 6.53361710e-01,-1.15433431e+00],
 [ 1.41810840e+00, 6.53361710e-01,-1.15433431e+00],
 [ 2.36351399e+00, 6.53361710e-01,-1.15433431e+00],
 [ 3.30891959e+00, 6.53361710e-01,-1.15433431e+00],
 [ 4.25432519e+00, 6.53361710e-01,-1.15433431e+00],
 [ 5.19973079e+00, 6.53361710e-01,-1.15433431e+00],
 [ 6.14513638e+00, 6.53361710e-01,-1.15433431e+00],
 [ 7.09054198e+00, 6.53361710e-01,-1.15433431e+00],
 [ 8.03594758e+00, 6.53361710e-01,-1.15433431e+00],
 [ 8.98135318e+00, 6.53361710e-01,-1.15433431e+00],
 [ 9.92675877e+00, 6.53361710e-01,-1.15433431e+00],
 [ 1.08721644e+01, 6.53361710e-01,-1.15433431e+00],
 [ 1.18175700e+01, 6.53361710e-01,-1.15433431e+00],
 [ 1.27629756e+01, 6.53361710e-01,-1.15433431e+00],
 [ 1.37083812e+01, 6.53361710e-01,-1.15433431e+00],
 [ 1.46537868e+01, 6.53361710e-01,-1.15433431e+00],
 [ 1.55991924e+01, 6.53361710e-01,-1.15433431e+00],
 [ 1.65445980e+01, 6.53361710e-01,-1.15433431e+00],
 [ 1.74900036e+01, 6.53361710e-01,-1.15433431e+00],
 [ 1.84354092e+01, 6.53361710e-01,-1.15433431e+00],
 [ 1.93808147e+01, 6.53361710e-01,-1.15433431e+00],
 [ 2.03262203e+01, 6.53361710e-01,-1.15433431e+00],
 [ 2.12716259e+01, 6.53361710e-01,-1.15433431e+00],
 [ 2.22170315e+01, 6.53361710e-01,-1.15433431e+00],
 [ 2.31624371e+01, 6.53361710e-01,-1.15433431e+00],
 [ 2.41078427e+01, 6.53361710e-01,-1.15433431e+00],
 [ 2.50532484e+01, 6.53361710e-01,-1.15433431e+00],
 [ 2.59986574e+01, 6.53361710e-01,-1.15433431e+00],
 [ 2.69441683e+01, 6.53361710e-01,-1.15433431e+00],
 [ 2.78914348e+01, 6.53361710e-01,-1.15433431e+00],
 [ 2.88542340e+01, 6.53361710e-01,-1.15433431e+00],
 [ 2.98832727e+01, 6.53361710e-01,-1.15433431e+00],
 [ 3.10573871e+01, 6.53361710e-01,-1.15433431e+00],
 [ 3.24361743e+01, 6.53361710e-01,-1.15433431e+00],
 [ 3.59636181e+01, 6.53361710e-01,-1.15433431e+00],
 [ 3.82055569e+01, 6.53361710e-01,-1.15433431e+00],
 [ 4.08569553e+01, 6.53361710e-01,-1.15433431e+00],
 [ 4.78298731e+01, 6.53361710e-01,-1.15433431e+00],
 [ 5.24925932e+01, 6.53361710e-01,-1.15433431e+00],
 [ 8.88323900e+01, 6.53361710e-01,-1.15433431e+00],
 [ 1.08213460e+02, 6.53361710e-01,-1.15433431e+00],
 [ 1.38765433e+02, 6.53361710e-01,-1.15433431e+00],
 [ 5.83027997e+01, 6.53361710e-01,-1.15433431e+00],
 [ 9.67553850e+02, 6.53361710e-01,-1.15433431e+00],
 [ 3.22728188e+02, 6.53361710e-01,-1.15433431e+00],
 [ 7.54681331e+01, 6.53361710e-01,-1.15433431e+00],
 [ 6.57158480e+01, 6.53361710e-01,-1.15433431e+00],
 [ 4.40182638e+01, 6.53361710e-01,-1.15433431e+00],
 [ 1.93889990e+02, 6.53361710e-01,-1.15433431e+00],
 [ 3.40582341e+01, 6.53361710e-01,-1.15433431e+00]]"
0.0	0.2964549121839507	-1.1548959538767352	0.6535772435921124	"[[ 4.67116889e-01, 6.53577244e-01,-1.15489595e+00],
 [ 1.40135067e+00, 6.53577244e-01,-1.15489595e+00],
 [ 2.33558444e+00, 6.53577244e-01,-1.15489595e+00],
 [ 3.26981822e+00, 6.53577244e-01,-1.15489595e+00],
 [ 4.20405200e+00, 6.53577244e-01,-1.15489595e+00],
 [ 5.13828578e+00, 6.53577244e-01,-1.15489595e+00],
 [ 6.07251956e+00, 6.53577244e-01,-1.15489595e+00],
 [ 7.00675333e+00, 6.53577244e-01,-1.15489595e+00],
 [ 7.94098711e+00, 6.53577244e-01,-1.15489595e+00],
 [ 8.87522089e+00, 6.53577244e-01,-1.15489595e+00],
 [ 9.80945467e+00, 6.53577244e-01,-1.15489595e+00],
 [ 1.07436884e+01, 6.53577244e-01,-1.15489595e+00],
 [ 1.16779222e+01, 6.53577244e-01,-1.15489595e+00],
 [ 1.26121560e+01, 6.53577244e-01,-1.15489595e+00],
 [ 1.35463898e+01, 6.53577244e-01,-1.15489595e+00],
 [ 1.44806236e+01, 6.53577244e-01,-1.15489595e+00],
 [ 1.54148573e+01, 6.53577244e-01,-1.15489595e+00],
 [ 1.63490911e+01, 6.53577244e-01,-1.15489595e+00],
 [ 1.72833249e+01, 6.53577244e-01,-1.15489595e+00],
 [ 1.82175587e+01, 6.53577244e-01,-1.15489595e+00],
 [ 1.91517924e+01, 6.53577244e-01,-1.15489595e+00],
 [ 2.00860262e+01, 6.53577244e-01,-1.15489595e+00],
 [ 2.10202600e+01, 6.53577244e-01,-1.15489595e+00],
 [ 2.19544938e+01, 6.53577244e-01,-1.15489595e+00],
 [ 2.28887276e+01, 6.53577244e-01,-1.15489595e+00],
 [ 2.38229613e+01, 6.53577244e-01,-1.15489595e+00],
 [ 2.47571952e+01, 6.53577244e-01,-1.15489595e+00],
 [ 2.56914323e+01, 6.53577244e-01,-1.15489595e+00],
 [ 2.66257702e+01, 6.53577244e-01,-1.15489595e+00],
 [ 2.75618428e+01, 6.53577244e-01,-1.15489595e+00],
 [ 2.85132647e+01, 6.53577244e-01,-1.15489595e+00],
 [ 2.95301433e+01, 6.53577244e-01,-1.15489595e+00],
 [ 3.06903832e+01, 6.53577244e-01,-1.15489595e+00],
 [ 3.20528773e+01, 6.53577244e-01,-1.15489595e+00],
 [ 3.55386375e+01, 6.53577244e-01,-1.15489595e+00],
 [ 3.77540834e+01, 6.53577244e-01,-1.15489595e+00],
 [ 4.03741503e+01, 6.53577244e-01,-1.15489595e+00],
 [ 4.72646694e+01, 6.53577244e-01,-1.15489595e+00],
 [ 5.18722904e+01, 6.53577244e-01,-1.15489595e+00],
 [ 8.77826612e+01, 6.53577244e-01,-1.15489595e+00],
 [ 1.06934706e+02, 6.53577244e-01,-1.15489595e+00],
 [ 1.37125648e+02, 6.53577244e-01,-1.15489595e+00],
 [ 5.76138379e+01, 6.53577244e-01,-1.15489595e+00],
 [ 9.56120306e+02, 6.53577244e-01,-1.15489595e+00],
 [ 3.18914523e+02, 6.53577244e-01,-1.15489595e+00],
 [ 7.45763292e+01, 6.53577244e-01,-1.15489595e+00],
 [ 6.49392865e+01, 6.53577244e-01,-1.15489595e+00],
 [ 4.34981017e+01, 6.53577244e-01,-1.15489595e+00],
 [ 1.91598800e+02, 6.53577244e-01,-1.15489595e+00],
 [ 3.36557694e+01, 6.53577244e-01,-1.15489595e+00]]"
0.0	0.2929098243679014	-1.155436360766696	0.6537842169365646	"[[ 4.61530979e-01, 6.53784217e-01,-1.15543636e+00],
 [ 1.38459294e+00, 6.53784217e-01,-1.15543636e+00],
 [ 2.30765490e+00, 6.53784217e-01,-1.15543636e+00],
 [ 3.23071685e+00, 6.53784217e-01,-1.15543636e+00],
 [ 4.15377881e+00, 6.53784217e-01,-1.15543636e+00],
 [ 5.07684077e+00, 6.53784217e-01,-1.15543636e+00],
 [ 5.99990273e+00, 6.53784217e-01,-1.15543636e+00],
 [ 6.92296469e+00, 6.53784217e-01,-1.15543636e+00],
 [ 7.84602665e+00, 6.53784217e-01,-1.15543636e+00],
 [ 8.76908860e+00, 6.53784217e-01,-1.15543636e+00],
 [ 9.69215056e+00, 6.53784217e-01,-1.15543636e+00],
 [ 1.06152125e+01, 6.53784217e-01,-1.15543636e+00],
 [ 1.15382745e+01, 6.53784217e-01,-1.15543636e+00],
 [ 1.24613364e+01, 6.53784217e-01,-1.15543636e+00],
 [ 1.33843984e+01, 6.53784217e-01,-1.15543636e+00],
 [ 1.43074604e+01, 6.53784217e-01,-1.15543636e+00],
 [ 1.52305223e+01, 6.53784217e-01,-1.15543636e+00],
 [ 1.61535843e+01, 6.53784217e-01,-1.15543636e+00],
 [ 1.70766462e+01, 6.53784217e-01,-1.15543636e+00],
 [ 1.79997082e+01, 6.53784217e-01,-1.15543636e+00],
 [ 1.89227701e+01, 6.53784217e-01,-1.15543636e+00],
 [ 1.98458321e+01, 6.53784217e-01,-1.15543636e+00],
 [ 2.07688941e+01, 6.53784217e-01,-1.15543636e+00],
 [ 2.16919560e+01, 6.53784217e-01,-1.15543636e+00],
 [ 2.26150180e+01, 6.53784217e-01,-1.15543636e+00],
 [ 2.35380799e+01, 6.53784217e-01,-1.15543636e+00],
 [ 2.44611420e+01, 6.53784217e-01,-1.15543636e+00],
 [ 2.53842072e+01, 6.53784217e-01,-1.15543636e+00],
 [ 2.63073720e+01, 6.53784217e-01,-1.15543636e+00],
 [ 2.72322509e+01, 6.53784217e-01,-1.15543636e+00],
 [ 2.81722954e+01, 6.53784217e-01,-1.15543636e+00],
 [ 2.91770139e+01, 6.53784217e-01,-1.15543636e+00],
 [ 3.03233793e+01, 6.53784217e-01,-1.15543636e+00],
 [ 3.16695804e+01, 6.53784217e-01,-1.15543636e+00],
 [ 3.51136569e+01, 6.53784217e-01,-1.15543636e+00],
 [ 3.73026099e+01, 6.53784217e-01,-1.15543636e+00],
 [ 3.98913453e+01, 6.53784217e-01,-1.15543636e+00],
 [ 4.66994657e+01, 6.53784217e-01,-1.15543636e+00],
 [ 5.12519875e+01, 6.53784217e-01,-1.15543636e+00],
 [ 8.67329325e+01, 6.53784217e-01,-1.15543636e+00],
 [ 1.05655952e+02, 6.53784217e-01,-1.15543636e+00],
 [ 1.35485862e+02, 6.53784217e-01,-1.15543636e+00],
 [ 5.69248761e+01, 6.53784217e-01,-1.15543636e+00],
 [ 9.44686761e+02, 6.53784217e-01,-1.15543636e+00],
 [ 3.15100857e+02, 6.53784217e-01,-1.15543636e+00],
 [ 7.36845254e+01, 6.53784217e-01,-1.15543636e+00],
 [ 6.41627250e+01, 6.53784217e-01,-1.15543636e+00],
 [ 4.29779397e+01, 6.53784217e-01,-1.15543636e+00],
 [ 1.89307610e+02, 6.53784217e-01,-1.15543636e+00],
 [ 3.32533046e+01, 6.53784217e-01,-1.15543636e+00]]"
0.0	0.28936473655185213	-1.155955809763159	0.6539827769528209	"[[ 4.55945069e-01, 6.53982777e-01,-1.15595581e+00],
 [ 1.36783521e+00, 6.53982777e-01,-1.15595581e+00],
 [ 2.27972535e+00, 6.53982777e-01,-1.15595581e+00],
 [ 3.19161549e+00, 6.53982777e-01,-1.15595581e+00],
 [ 4.10350562e+00, 6.53982777e-01,-1.15595581e+00],
 [ 5.01539576e+00, 6.53982777e-01,-1.15595581e+00],
 [ 5.92728590e+00, 6.53982777e-01,-1.15595581e+00],
 [ 6.83917604e+00, 6.53982777e-01,-1.15595581e+00],
 [ 7.75106618e+00, 6.53982777e-01,-1.15595581e+00],
 [ 8.66295632e+00, 6.53982777e-01,-1.15595581e+00],
 [ 9.57484646e+00, 6.53982777e-01,-1.15595581e+00],
 [ 1.04867366e+01, 6.53982777e-01,-1.15595581e+00],
 [ 1.13986267e+01, 6.53982777e-01,-1.15595581e+00],
 [ 1.23105169e+01, 6.53982777e-01,-1.15595581e+00],
 [ 1.32224070e+01, 6.53982777e-01,-1.15595581e+00],
 [ 1.41342972e+01, 6.53982777e-01,-1.15595581e+00],
 [ 1.50461873e+01, 6.53982777e-01,-1.15595581e+00],
 [ 1.59580774e+01, 6.53982777e-01,-1.15595581e+00],
 [ 1.68699676e+01, 6.53982777e-01,-1.15595581e+00],
 [ 1.77818577e+01, 6.53982777e-01,-1.15595581e+00],
 [ 1.86937478e+01, 6.53982777e-01,-1.15595581e+00],
 [ 1.96056380e+01, 6.53982777e-01,-1.15595581e+00],
 [ 2.05175281e+01, 6.53982777e-01,-1.15595581e+00],
 [ 2.14294183e+01, 6.53982777e-01,-1.15595581e+00],
 [ 2.23413084e+01, 6.53982777e-01,-1.15595581e+00],
 [ 2.32531985e+01, 6.53982777e-01,-1.15595581e+00],
 [ 2.41650887e+01, 6.53982777e-01,-1.15595581e+00],
 [ 2.50769821e+01, 6.53982777e-01,-1.15595581e+00],
 [ 2.59889739e+01, 6.53982777e-01,-1.15595581e+00],
 [ 2.69026589e+01, 6.53982777e-01,-1.15595581e+00],
 [ 2.78313261e+01, 6.53982777e-01,-1.15595581e+00],
 [ 2.88238845e+01, 6.53982777e-01,-1.15595581e+00],
 [ 2.99563754e+01, 6.53982777e-01,-1.15595581e+00],
 [ 3.12862834e+01, 6.53982777e-01,-1.15595581e+00],
 [ 3.46886763e+01, 6.53982777e-01,-1.15595581e+00],
 [ 3.68511364e+01, 6.53982777e-01,-1.15595581e+00],
 [ 3.94085403e+01, 6.53982777e-01,-1.15595581e+00],
 [ 4.61342621e+01, 6.53982777e-01,-1.15595581e+00],
 [ 5.06316847e+01, 6.53982777e-01,-1.15595581e+00],
 [ 8.56832038e+01, 6.53982777e-01,-1.15595581e+00],
 [ 1.04377198e+02, 6.53982777e-01,-1.15595581e+00],
 [ 1.33846077e+02, 6.53982777e-01,-1.15595581e+00],
 [ 5.62359143e+01, 6.53982777e-01,-1.15595581e+00],
 [ 9.33253217e+02, 6.53982777e-01,-1.15595581e+00],
 [ 3.11287191e+02, 6.53982777e-01,-1.15595581e+00],
 [ 7.27927215e+01, 6.53982777e-01,-1.15595581e+00],
 [ 6.33861634e+01, 6.53982777e-01,-1.15595581e+00],
 [ 4.24577777e+01, 6.53982777e-01,-1.15595581e+00],
 [ 1.87016420e+02, 6.53982777e-01,-1.15595581e+00],
 [ 3.28508398e+01, 6.53982777e-01,-1.15595581e+00]]"
0.0	0.2858196487358029	-1.15645458884545	0.6541730728240729	"[[ 4.50359160e-01, 6.54173073e-01,-1.15645459e+00],
 [ 1.35107748e+00, 6.54173073e-01,-1.15645459e+00],
 [ 2.25179580e+00, 6.54173073e-01,-1.15645459e+00],
 [ 3.15251412e+00, 6.54173073e-01,-1.15645459e+00],
 [ 4.05323244e+00, 6.54173073e-01,-1.15645459e+00],
 [ 4.95395076e+00, 6.54173073e-01,-1.15645459e+00],
 [ 5.85466908e+00, 6.54173073e-01,-1.15645459e+00],
 [ 6.75538739e+00, 6.54173073e-01,-1.15645459e+00],
 [ 7.65610571e+00, 6.54173073e-01,-1.15645459e+00],
 [ 8.55682403e+00, 6.54173073e-01,-1.15645459e+00],
 [ 9.45754235e+00, 6.54173073e-01,-1.15645459e+00],
 [ 1.03582607e+01, 6.54173073e-01,-1.15645459e+00],
 [ 1.12589790e+01, 6.54173073e-01,-1.15645459e+00],
 [ 1.21596973e+01, 6.54173073e-01,-1.15645459e+00],
 [ 1.30604156e+01, 6.54173073e-01,-1.15645459e+00],
 [ 1.39611339e+01, 6.54173073e-01,-1.15645459e+00],
 [ 1.48618523e+01, 6.54173073e-01,-1.15645459e+00],
 [ 1.57625706e+01, 6.54173073e-01,-1.15645459e+00],
 [ 1.66632889e+01, 6.54173073e-01,-1.15645459e+00],
 [ 1.75640072e+01, 6.54173073e-01,-1.15645459e+00],
 [ 1.84647255e+01, 6.54173073e-01,-1.15645459e+00],
 [ 1.93654439e+01, 6.54173073e-01,-1.15645459e+00],
 [ 2.02661622e+01, 6.54173073e-01,-1.15645459e+00],
 [ 2.11668805e+01, 6.54173073e-01,-1.15645459e+00],
 [ 2.20675988e+01, 6.54173073e-01,-1.15645459e+00],
 [ 2.29683171e+01, 6.54173073e-01,-1.15645459e+00],
 [ 2.38690355e+01, 6.54173073e-01,-1.15645459e+00],
 [ 2.47697570e+01, 6.54173073e-01,-1.15645459e+00],
 [ 2.56705757e+01, 6.54173073e-01,-1.15645459e+00],
 [ 2.65730670e+01, 6.54173073e-01,-1.15645459e+00],
 [ 2.74903568e+01, 6.54173073e-01,-1.15645459e+00],
 [ 2.84707550e+01, 6.54173073e-01,-1.15645459e+00],
 [ 2.95893715e+01, 6.54173073e-01,-1.15645459e+00],
 [ 3.09029865e+01, 6.54173073e-01,-1.15645459e+00],
 [ 3.42636957e+01, 6.54173073e-01,-1.15645459e+00],
 [ 3.63996629e+01, 6.54173073e-01,-1.15645459e+00],
 [ 3.89257354e+01, 6.54173073e-01,-1.15645459e+00],
 [ 4.55690584e+01, 6.54173073e-01,-1.15645459e+00],
 [ 5.00113818e+01, 6.54173073e-01,-1.15645459e+00],
 [ 8.46334750e+01, 6.54173073e-01,-1.15645459e+00],
 [ 1.03098444e+02, 6.54173073e-01,-1.15645459e+00],
 [ 1.32206291e+02, 6.54173073e-01,-1.15645459e+00],
 [ 5.55469525e+01, 6.54173073e-01,-1.15645459e+00],
 [ 9.21819672e+02, 6.54173073e-01,-1.15645459e+00],
 [ 3.07473525e+02, 6.54173073e-01,-1.15645459e+00],
 [ 7.19009177e+01, 6.54173073e-01,-1.15645459e+00],
 [ 6.26096019e+01, 6.54173073e-01,-1.15645459e+00],
 [ 4.19376156e+01, 6.54173073e-01,-1.15645459e+00],
 [ 1.84725230e+02, 6.54173073e-01,-1.15645459e+00],
 [ 3.24483751e+01, 6.54173073e-01,-1.15645459e+00]]"
0.0	0.28227456091975356	-1.1569329960409538	0.6543552559925445	"[[ 4.44773250e-01, 6.54355256e-01,-1.15693300e+00],
 [ 1.33431975e+00, 6.54355256e-01,-1.15693300e+00],
 [ 2.22386625e+00, 6.54355256e-01,-1.15693300e+00],
 [ 3.11341275e+00, 6.54355256e-01,-1.15693300e+00],
 [ 4.00295925e+00, 6.54355256e-01,-1.15693300e+00],
 [ 4.89250575e+00, 6.54355256e-01,-1.15693300e+00],
 [ 5.78205225e+00, 6.54355256e-01,-1.15693300e+00],
 [ 6.67159875e+00, 6.54355256e-01,-1.15693300e+00],
 [ 7.56114525e+00, 6.54355256e-01,-1.15693300e+00],
 [ 8.45069175e+00, 6.54355256e-01,-1.15693300e+00],
 [ 9.34023825e+00, 6.54355256e-01,-1.15693300e+00],
 [ 1.02297847e+01, 6.54355256e-01,-1.15693300e+00],
 [ 1.11193312e+01, 6.54355256e-01,-1.15693300e+00],
 [ 1.20088777e+01, 6.54355256e-01,-1.15693300e+00],
 [ 1.28984242e+01, 6.54355256e-01,-1.15693300e+00],
 [ 1.37879707e+01, 6.54355256e-01,-1.15693300e+00],
 [ 1.46775172e+01, 6.54355256e-01,-1.15693300e+00],
 [ 1.55670637e+01, 6.54355256e-01,-1.15693300e+00],
 [ 1.64566102e+01, 6.54355256e-01,-1.15693300e+00],
 [ 1.73461567e+01, 6.54355256e-01,-1.15693300e+00],
 [ 1.82357032e+01, 6.54355256e-01,-1.15693300e+00],
 [ 1.91252497e+01, 6.54355256e-01,-1.15693300e+00],
 [ 2.00147962e+01, 6.54355256e-01,-1.15693300e+00],
 [ 2.09043427e+01, 6.54355256e-01,-1.15693300e+00],
 [ 2.17938892e+01, 6.54355256e-01,-1.15693300e+00],
 [ 2.26834357e+01, 6.54355256e-01,-1.15693300e+00],
 [ 2.35729823e+01, 6.54355256e-01,-1.15693300e+00],
 [ 2.44625320e+01, 6.54355256e-01,-1.15693300e+00],
 [ 2.53521776e+01, 6.54355256e-01,-1.15693300e+00],
 [ 2.62434750e+01, 6.54355256e-01,-1.15693300e+00],
 [ 2.71493875e+01, 6.54355256e-01,-1.15693300e+00],
 [ 2.81176256e+01, 6.54355256e-01,-1.15693300e+00],
 [ 2.92223677e+01, 6.54355256e-01,-1.15693300e+00],
 [ 3.05196895e+01, 6.54355256e-01,-1.15693300e+00],
 [ 3.38387150e+01, 6.54355256e-01,-1.15693300e+00],
 [ 3.59481893e+01, 6.54355256e-01,-1.15693300e+00],
 [ 3.84429304e+01, 6.54355256e-01,-1.15693300e+00],
 [ 4.50038547e+01, 6.54355256e-01,-1.15693300e+00],
 [ 4.93910790e+01, 6.54355256e-01,-1.15693300e+00],
 [ 8.35837463e+01, 6.54355256e-01,-1.15693300e+00],
 [ 1.01819690e+02, 6.54355256e-01,-1.15693300e+00],
 [ 1.30566506e+02, 6.54355256e-01,-1.15693300e+00],
 [ 5.48579907e+01, 6.54355256e-01,-1.15693300e+00],
 [ 9.10386127e+02, 6.54355256e-01,-1.15693300e+00],
 [ 3.03659859e+02, 6.54355256e-01,-1.15693300e+00],
 [ 7.10091138e+01, 6.54355256e-01,-1.15693300e+00],
 [ 6.18330404e+01, 6.54355256e-01,-1.15693300e+00],
 [ 4.14174536e+01, 6.54355256e-01,-1.15693300e+00],
 [ 1.82434039e+02, 6.54355256e-01,-1.15693300e+00],
 [ 3.20459103e+01, 6.54355256e-01,-1.15693300e+00]]"
0.0	0.27872947310370433	-1.1573913396516518	0.6545294802309037	"[[ 4.39187340e-01, 6.54529480e-01,-1.15739134e+00],
 [ 1.31756202e+00, 6.54529480e-01,-1.15739134e+00],
 [ 2.19593670e+00, 6.54529480e-01,-1.15739134e+00],
 [ 3.07431138e+00, 6.54529480e-01,-1.15739134e+00],
 [ 3.95268606e+00, 6.54529480e-01,-1.15739134e+00],
 [ 4.83106074e+00, 6.54529480e-01,-1.15739134e+00],
 [ 5.70943542e+00, 6.54529480e-01,-1.15739134e+00],
 [ 6.58781010e+00, 6.54529480e-01,-1.15739134e+00],
 [ 7.46618478e+00, 6.54529480e-01,-1.15739134e+00],
 [ 8.34455946e+00, 6.54529480e-01,-1.15739134e+00],
 [ 9.22293414e+00, 6.54529480e-01,-1.15739134e+00],
 [ 1.01013088e+01, 6.54529480e-01,-1.15739134e+00],
 [ 1.09796835e+01, 6.54529480e-01,-1.15739134e+00],
 [ 1.18580582e+01, 6.54529480e-01,-1.15739134e+00],
 [ 1.27364329e+01, 6.54529480e-01,-1.15739134e+00],
 [ 1.36148075e+01, 6.54529480e-01,-1.15739134e+00],
 [ 1.44931822e+01, 6.54529480e-01,-1.15739134e+00],
 [ 1.53715569e+01, 6.54529480e-01,-1.15739134e+00],
 [ 1.62499316e+01, 6.54529480e-01,-1.15739134e+00],
 [ 1.71283063e+01, 6.54529480e-01,-1.15739134e+00],
 [ 1.80066809e+01, 6.54529480e-01,-1.15739134e+00],
 [ 1.88850556e+01, 6.54529480e-01,-1.15739134e+00],
 [ 1.97634303e+01, 6.54529480e-01,-1.15739134e+00],
 [ 2.06418050e+01, 6.54529480e-01,-1.15739134e+00],
 [ 2.15201797e+01, 6.54529480e-01,-1.15739134e+00],
 [ 2.23985543e+01, 6.54529480e-01,-1.15739134e+00],
 [ 2.32769291e+01, 6.54529480e-01,-1.15739134e+00],
 [ 2.41553069e+01, 6.54529480e-01,-1.15739134e+00],
 [ 2.50337795e+01, 6.54529480e-01,-1.15739134e+00],
 [ 2.59138830e+01, 6.54529480e-01,-1.15739134e+00],
 [ 2.68084182e+01, 6.54529480e-01,-1.15739134e+00],
 [ 2.77644962e+01, 6.54529480e-01,-1.15739134e+00],
 [ 2.88553638e+01, 6.54529480e-01,-1.15739134e+00],
 [ 3.01363925e+01, 6.54529480e-01,-1.15739134e+00],
 [ 3.34137344e+01, 6.54529480e-01,-1.15739134e+00],
 [ 3.54967158e+01, 6.54529480e-01,-1.15739134e+00],
 [ 3.79601254e+01, 6.54529480e-01,-1.15739134e+00],
 [ 4.44386511e+01, 6.54529480e-01,-1.15739134e+00],
 [ 4.87707762e+01, 6.54529480e-01,-1.15739134e+00],
 [ 8.25340175e+01, 6.54529480e-01,-1.15739134e+00],
 [ 1.00540936e+02, 6.54529480e-01,-1.15739134e+00],
 [ 1.28926720e+02, 6.54529480e-01,-1.15739134e+00],
 [ 5.41690288e+01, 6.54529480e-01,-1.15739134e+00],
 [ 8.98952583e+02, 6.54529480e-01,-1.15739134e+00],
 [ 2.99846193e+02, 6.54529480e-01,-1.15739134e+00],
 [ 7.01173099e+01, 6.54529480e-01,-1.15739134e+00],
 [ 6.10564789e+01, 6.54529480e-01,-1.15739134e+00],
 [ 4.08972916e+01, 6.54529480e-01,-1.15739134e+00],
 [ 1.80142849e+02, 6.54529480e-01,-1.15739134e+00],
 [ 3.16434455e+01, 6.54529480e-01,-1.15739134e+00]]"
0.0	0.275184385287655	-1.1578299384618198	0.65469590170832	"[[ 4.33601430e-01, 6.54695902e-01,-1.15782994e+00],
 [ 1.30080429e+00, 6.54695902e-01,-1.15782994e+00],
 [ 2.16800715e+00, 6.54695902e-01,-1.15782994e+00],
 [ 3.03521001e+00, 6.54695902e-01,-1.15782994e+00],
 [ 3.90241287e+00, 6.54695902e-01,-1.15782994e+00],
 [ 4.76961573e+00, 6.54695902e-01,-1.15782994e+00],
 [ 5.63681859e+00, 6.54695902e-01,-1.15782994e+00],
 [ 6.50402146e+00, 6.54695902e-01,-1.15782994e+00],
 [ 7.37122432e+00, 6.54695902e-01,-1.15782994e+00],
 [ 8.23842718e+00, 6.54695902e-01,-1.15782994e+00],
 [ 9.10563004e+00, 6.54695902e-01,-1.15782994e+00],
 [ 9.97283290e+00, 6.54695902e-01,-1.15782994e+00],
 [ 1.08400358e+01, 6.54695902e-01,-1.15782994e+00],
 [ 1.17072386e+01, 6.54695902e-01,-1.15782994e+00],
 [ 1.25744415e+01, 6.54695902e-01,-1.15782994e+00],
 [ 1.34416443e+01, 6.54695902e-01,-1.15782994e+00],
 [ 1.43088472e+01, 6.54695902e-01,-1.15782994e+00],
 [ 1.51760501e+01, 6.54695902e-01,-1.15782994e+00],
 [ 1.60432529e+01, 6.54695902e-01,-1.15782994e+00],
 [ 1.69104558e+01, 6.54695902e-01,-1.15782994e+00],
 [ 1.77776586e+01, 6.54695902e-01,-1.15782994e+00],
 [ 1.86448615e+01, 6.54695902e-01,-1.15782994e+00],
 [ 1.95120644e+01, 6.54695902e-01,-1.15782994e+00],
 [ 2.03792672e+01, 6.54695902e-01,-1.15782994e+00],
 [ 2.12464701e+01, 6.54695902e-01,-1.15782994e+00],
 [ 2.21136729e+01, 6.54695902e-01,-1.15782994e+00],
 [ 2.29808759e+01, 6.54695902e-01,-1.15782994e+00],
 [ 2.38480818e+01, 6.54695902e-01,-1.15782994e+00],
 [ 2.47153813e+01, 6.54695902e-01,-1.15782994e+00],
 [ 2.55842911e+01, 6.54695902e-01,-1.15782994e+00],
 [ 2.64674489e+01, 6.54695902e-01,-1.15782994e+00],
 [ 2.74113668e+01, 6.54695902e-01,-1.15782994e+00],
 [ 2.84883599e+01, 6.54695902e-01,-1.15782994e+00],
 [ 2.97530956e+01, 6.54695902e-01,-1.15782994e+00],
 [ 3.29887538e+01, 6.54695902e-01,-1.15782994e+00],
 [ 3.50452423e+01, 6.54695902e-01,-1.15782994e+00],
 [ 3.74773204e+01, 6.54695902e-01,-1.15782994e+00],
 [ 4.38734474e+01, 6.54695902e-01,-1.15782994e+00],
 [ 4.81504733e+01, 6.54695902e-01,-1.15782994e+00],
 [ 8.14842888e+01, 6.54695902e-01,-1.15782994e+00],
 [ 9.92621816e+01, 6.54695902e-01,-1.15782994e+00],
 [ 1.27286935e+02, 6.54695902e-01,-1.15782994e+00],
 [ 5.34800670e+01, 6.54695902e-01,-1.15782994e+00],
 [ 8.87519038e+02, 6.54695902e-01,-1.15782994e+00],
 [ 2.96032527e+02, 6.54695902e-01,-1.15782994e+00],
 [ 6.92255061e+01, 6.54695902e-01,-1.15782994e+00],
 [ 6.02799174e+01, 6.54695902e-01,-1.15782994e+00],
 [ 4.03771295e+01, 6.54695902e-01,-1.15782994e+00],
 [ 1.77851659e+02, 6.54695902e-01,-1.15782994e+00],
 [ 3.12409807e+01, 6.54695902e-01,-1.15782994e+00]]"
